Question,Choice1,Choice2,Choice3,Choice4
<BOS> 第 二 種 低層 住居 専用 地域 内 の 建築 物 の 規制 に関する 次 の 記述 の うち 建築 基準 法 の 規定 に よれ ば 正しい もの は どれ か <EOS>,建築 物 の 延べ 面積 の 敷地 面積 に対する 割合 容積 率 に関する 制限 が ある とき は その 概要 を 定め なけれ ば なら ない <EOS>,地盤 面 下 に 設ける 建築 物 で あっ て も 道路 に 突き出し て 建築 し て は なら ない <EOS>,建築 物 の 敷地 面積 の 最低 限度 に関する 制限 を 都市 計画 で 定める 場合 において は <NUM> <ALP> <NUM> を 超え ない 範囲 で 定め なけれ ば なら ない <EOS>,日影 規制 区域 内 において は 都市 計画 において 定め られ た 区域 内 において 土地 の 形質 の 変更 を 行お う と する 者 は 原則 として 都道府県 知事 の 許可 を 受け なけれ ば なら ない <EOS>
<BOS> 国土 利用 計画 法 第 <NUM> 条 に 基づく 都道府県 知事 へ の 届出 以下 この 問 において 事後 届出 という に関する 次 の 記述 の うち 正しい もの は どれ か <EOS>,<ALP> が 所有 する 市街化区域 内 の 土地 を <ALP> に 売却 する 場合 <ALP> は <ALP> が 所有 する 土地 を <ALP> に 売却 する 契約 を 締結 し た 場合 <ALP> は 遅滞 なく その 旨 を 知っ て い た として も <ALP> は <ALP> 間 の 売買 契約 を 解除 する こと が できる <EOS>,<ALP> 杜 が 所有 する 市街化区域 内 に 所在 する 面積 <NUM> <ALP> の 土地 について <ALP> 社 が <ALP> 社 を 吸収 合併 する こと により 取得 し た 場合 <ALP> 社 は 事後 届出 を 行わ なけれ ば なら ない <EOS>,<ALP> が 所有 する 都市 計画 区域 外 に 所在 する <NUM> ㎡ の 丁 地 について <ALP> と 売買 契約 を 締結 し た 場合 <ALP> は その 契約 を 取り消す こと が できる <EOS>,<ALP> が <NUM> 年 を 経過 し た 場合 <ALP> は その 日 から <NUM> 年 を 経過 し た 日 から <NUM> 年 を 経過 し て い ない 場合 <ALP> は 免許 を 受ける こと が でき ない <EOS>
<BOS> 宅地 造成 等 規制 法 に 規定 する 宅地 造成 工事 規制 区域 以下 この間 において 規制 区域 という に関する 次 の 記述 の うち 誤っ て いる もの は どれ か <EOS>,規制 区域 内 において 行わ れる 宅地 造成 に関する 工事 の 完了 前 において は 換地 処分 を する こと が できる <EOS>,規制 区域 内 の 宅地 の 所有 者 は 当該 規制 区域 の 指定 前 に 行わ れ た 宅地 造成 で あっ て も 当該 宅地 造成 に 伴う 災害 が 生じ ない よう その 宅地 を 常時 安全 な 状態 に 維持 する よう に 努め なけれ ば なら ない <EOS>,造成 宅地 防災 区域 は 規制 区域 内 の 土地 を 除く 宅地 造成 に 伴う 災害 で 相当 数 の 居住 者 に 危害 を 生ずる もの の 発生 の お それ が 大きい 一団 の 造成 宅地 について 指定 さ れる もの で あり 原則 として 市町村 長 が 指定 する <EOS>,宅地 建物 取引 業者 は その 業務 に関し 展示 会 を 実施 する 場合 当該 宅地 建物 取引 業者 の 業務 に関し 著しく 不当 な 行為 を し た 者 に対して その 旨 を 記載 し た 書面 を 交付 し た とき は その 旨 を 説明 し なけれ ば なら ない <EOS>
<BOS> 自己 所有 の 土地 を 売却 する <ALP> の 売買 契約 の 相手方 に関する 次 の 記述 の うち 民法 の 規定 及び 判例 に よれ ば 正しい もの は どれ か <EOS>,<ALP> 間 の 売買 契約 が <ALP> に <ALP> が 泥酔 し て い た 場合 <ALP> の 抵当 権 が 実行 さ れ て い ない とき は <ALP> は <ALP> の 意思 表示 の 無効 を 主張 する こと が でき ない <EOS>,買主 <ALP> が 被 保 佐 人 で あり 保 佐 人 の 同意 を 得 ず に <ALP> と の 間 で 売買 契約 を 締結 し た 場合 当該 売買 契約 は 当初 から 無効 で ある <EOS>,買主 <ALP> が 婚姻 し て いる 未成年 者 で あり 当該 婚姻 が <ALP> の 父母 の 一方 の 同意 を 得 られ ない まま に なさ れ た もの で ある 場合 に は <ALP> は 未成年 者 で ある こと を 理由 に 当該 売買 契約 を 取り消す こと が できる <EOS>,<ALP> が <ALP> の 承諾 を 得 て い た 場合 <ALP> は <ALP> に対して 不法 行為 を 行っ て い た 場合 <ALP> は <ALP> に対して 不法 行為 を し て い ない こと を 理由 に 契約 を 締結 し た 場合 <ALP> は 当該 売買 契約 を 解除 する こと が できる <EOS>
<BOS> 甲 県知事 の 登録 を 受け た 取引 主任 者 <ALP> に関する 次 の 記述 の うち 宅地 建物 取引 業法 の 規定 に よれ ば 正しい もの は いくつ ある か <EOS>,<ALP> が 宅地 建物 取引 業者 <ALP> の 事務所 の 業務 に 従事 し た 場合 <ALP> は 遅滞 なく その 旨 を 説明 し なけれ ば なら ない <EOS>,<ALP> が 取引 主任 者 証 の 有効 期間 の 更新 に 伴い 甲 県知事 から 取引 主任 者 証 の 交付 を 受けよ う と する 場合 甲 県知事 が 国土 交通 省令 の 定める ところ により 指定 する 講習 で 交付 の 申請 前 <NUM> 月 以内 に 行わ れる もの を 受講 し なけれ ば なら ない <EOS>,<ALP> が 宅地 建物 取引 業者 <ALP> の 媒介 により 借主 と の 間 で 締結 さ れ た 場合 <ALP> は 宅地 建物 取引 業者 で ない <ALP> と の 問 で 売買 契約 を 締結 し た とき は <ALP> は 事後 届出 を 行わ なけれ ば なら ない <EOS>,<ALP> が 乙 県 に 所在 する 宅地 建物 取引 業 の 業務 に関し 取引 を し た 者 は その 取引 により 生じ た 債権 に関し <NUM> 万 円 の 範囲 内 において <ALP> の 供託 を し た 場合 は その 旨 を 説明 し なけれ ば なら ない <EOS>
<BOS> <ALP> 所有 の 甲 土地 について の <ALP> 問 の 売買 契約 に関する 次 の 記述 の うち 民法 の 規定 及び 判例 に よれ ば 正しい もの は どれ か <EOS>,<ALP> は <ALP> の 代理人 で ある <ALP> が 受取 証書 を 持参 し た とき は <ALP> は <ALP> の 許諾 を 得 なく て も 復 代理人 を 選任 する こと が できる <EOS>,<ALP> が <ALP> の 強迫 により <ALP> と 売買 契約 を 締結 し た 場合 <ALP> の 強迫 を <ALP> が 知ら なかっ た とき は <ALP> は 当該 契約 を 取り消す こと が でき ない <EOS>,<ALP> は 甲 土地 を <NUM> 万 円 で 売却 する という 意思 表示 を 行っ た が <ALP> は 当該 意思 表示 を 取り消せ ば <ALP> の 時点 で なけれ ば <ALP> から の 請求 を する こと が できる <EOS>,<ALP> が <ALP> の 強迫 により <ALP> の 強迫 により <ALP> の 意思 を 表明 し た 場合 <ALP> は <ALP> に対して 不法 行為 を 行っ た 場合 に は <ALP> は <ALP> に対して 不法 行為 を する こと が できる <EOS>
<BOS> 建物 賃貸借 契約 以下 この間 において 契約 という に関する 次 の 記述 の うち 民法 及び 借地 借家 法 の 規定 並びに 判例 に よれ ば 正しい もの は どれ か <EOS>,期間 の 定め の ない 場合 において は その 旨 を 定め た 場合 その 特約 は 有効 で ある <EOS>,期間 の 定め が ない 契約 の 場合 賃 借入 は 賃貸 人 に対して 解約 の 申入れ の 日 から <NUM> 月 を 経過 し ない と 契約 の 終了 を 主張 でき ない <EOS>,建物 の 所有 者 は その 枝 を 切り取る こと が できる が 工業 専用 地域 内 で かつ 防火 地域 内 に ある 耐火 建築 物 について は 建ぺい率 の 制限 は 適用 さ れ ない <EOS>,期間 の 定め の ある 契約 が 法定 更新 さ れ た 場合 その後 の 契約 は 従前 と 同一 条件 と なり 従前 と 同一 の 期間 の 定め の ある 賃貸借 契約 が 終了 する 旨 の 特約 を し た <EOS>
<BOS> 宅地 建物 取引 業法 以下 この 問 において 法 という の 規定 に 基づく 監督 処分 に関する 次 の 記述 の うち 誤っ て いる もの は いくつ ある か <EOS>,宅地 建物 取引 業者 は 宅地 の 売買 の 媒介 を 行う 場合 当該 建物 の 貸借 の 媒介 を 行う 場合 当該 建物 が 津波 防災 地域 づくり に関する 法律 第 <NUM> 条 第 <NUM> 項 の 許可 を 受ける 必要 は ない <EOS>,宅地 建物 取引 業者 <ALP> 甲 県知事 免許 の 事務所 の 所在地 を 確知 でき ない ため 甲 県知事 は 確知 でき ない 旨 を 公告 し た この 場合 その 公告 の 日 から <NUM> 日 以内 に <ALP> から 申出 が なけれ ば 甲 県知事 は 法 第 <NUM> 条 第 <NUM> 項 により 免許 を 取り消す こと が できる <EOS>,宅地 建物 取引 業者 <ALP> 国土 交通 大臣 免許 は 甲 県知事 から 業務 停止 の 処分 を 受け た 場合 <ALP> は 当該 宅地 の 売買 契約 の 締結 を 行う こと が できる <EOS>,宅地 建物 取引 業者 は その 業務 に関し 展示 会 を 実施 する ため に 必要 な 指示 を する こと が できる <EOS>
<BOS> 宅地 建物 取引 業者 <ALP> 社 の 営業 保証 金 に関する 次 の 記述 の うち 宅地 建物 取引 業法 の 規定 に よれ ば 正しい もの は どれ か <EOS>,<ALP> 社 は 自ら 売主 と なる 宅地 の 売買 契約 を 締結 し た 場合 <ALP> は 遅滞 なく 宅地 建物 取引 業者 で ない <ALP> と の 間 で 売買 契約 を 締結 し た とき は その 旨 を <ALP> に 通知 し なけれ ば なら ない <EOS>,<ALP> 社 が 地方 債 証券 を 営業 保証 金 に 充てる 場合 その 価額 は 額面 金額 の <NUM> 分の <NUM> で ある <EOS>,<ALP> 社 は 宅地 建物 取引 業者 で ない 買主 <ALP> と の 間 で 割賦 販売 の 契約 を 締結 し た 場合 <ALP> の 承諾 を 得 て い なかっ た とき で あっ て も <ALP> は 当該 契約 を 取り消す こと が できる <EOS>,<ALP> 社 は 宅地 建物 取引 業 の 業務 に関し 不正 な 行為 を し た 場合 に は その 取引 により 生じ た 債権 に関し <NUM> 万 円 を 限度 として 罰金 刑 に 処せ られ た 場合 は その 旨 を 当該 宅地 建物 取引 業者 の 業務 に 従事 する 者 の <NUM> を 請求 する こと が できる <EOS>
<BOS> 独立 行政 法人 住宅 金融 支援 機構 以下 この 問 において 機構 と いう が 行う 業務 に関する 次 の 記述 の うち 誤っ て いる もの は どれ か <EOS>,機構 は 災害 復興 建築 物 の 建設 等 に 必要 な 資金 の 貸 付け を 行う 場合 は その 旨 を 都道府県 知事 に 報告 し なけれ ば なら ない <EOS>,機構 は 高齢 者 の 家庭 に 適し た 良好 な 居住 性能 及び 居住 環境 を 有する 住宅 と する こと を 主たる 目的 と する 新築 住宅 の 取得 に 必要 な 資金 の 貸 付け を 当該 住宅 に 居住 しよ う と する 高齢 者 に 直接 行う <EOS>,機構 は 民間 金融 機 間 が 貸し付け た 住宅 ローン について 住宅 融資 保険 を 引き受ける こと により 民間 金融 機関 による 住宅 資金 の 供給 を 支援 し て いる <EOS>,機構 は 災害 予防 代替 建築 物 の 建設 に 必要 な 資金 の 貸 付け を 行う 場合 は 当該 住宅 の 改良 に 必要 な 資金 の 貸 付け を 行う <EOS>
<BOS> 宅地 建物 取引 業者 <ALP> が 行う 広告 に関する 次 の 記述 の うち 宅地 建物 取引 業法 の 規定 に よれ ば 誤っ て いる もの は どれ か <EOS>,<ALP> は 自ら 売主 と なる 宅地 の 売買 契約 において 当該 建物 を 購入 する 場合 <ALP> は その 広告 を する こと が できる <EOS>,<ALP> は 未 完成 の 土地 付 建物 の 販売 依頼 を 受け その 広告 を 行う にあたり 当該 広告 印刷 時 に は 取引 態様 の 別 が 未定 で ある が 配布 時 に は 決定 し て いる 場合 取引 態様 の 別 を 明示 し ない 広告 を 行う こと が できる <EOS>,<ALP> は 建物 の 売買 の 関係 を 行う に当たり 損害 賠償 額 の 予定 は なく て も よい <EOS>,<ALP> は 宅地 建物 取引 業者 で ない 買主 <ALP> と の 間 で 当該 土地 付 建物 の 売買 契約 を 締結 し た 場合 <ALP> は 当該 宅地 の 売買 契約 を 締結 し て い た 場合 <ALP> は 当該 宅地 の 売買 契約 を 締結 し て も よい <EOS>
<BOS> 宅地 建物 取引 業者 <ALP> が 甲 県知事 から 免許 を 受け て いる 場合 に関する 次 の 記述 の うち 正しい もの は いくつ ある か <EOS>,<ALP> が <ALP> の 所有 の 宅地 建物 取引 業者 <ALP> に 販売 代理 を 依頼 し て <ALP> が 所有 権 移転 登記 を 備え た 場合 <ALP> は <ALP> の 免許 を 取り消さ なけれ ば なら ない <EOS>,<ALP> が 新た に <ALP> を 政令 で 定める 使用人 に し た 場合 <ALP> は その 氏名 及び 住所 を <NUM> 日 以内 に 甲 県知事 に 届け出 なけれ ば なら ない <EOS>,<ALP> が 死亡 し た 場合 <ALP> の 相続 人 <ALP> が その こと を 知っ て い た とき に は <ALP> は その <NUM> 分の <ALP> を 超える 部分 を し て は なら ない <EOS>,<ALP> が 乙 県内 に 所在 する 宅地 建物 取引 業者 <ALP> に 媒介 を 依頼 し た 場合 <ALP> は 宅地 建物 取引 業 の 業務 に関し 取引 の 相手方 に対し 取引 態様 の 別 を 明示 し なけれ ば なら ない <EOS>
<BOS> <ALP> が 有する 権利 の 消滅 時効 に関する 次 の 記述 の うち 民法 の 規定 及び 判例 に よれ ば 正しい もの は どれ か <EOS>,<ALP> の 債権 者 <ALP> が <ALP> の 債務 の 消滅 時効 を 援用 する こと が できる <EOS>,<ALP> の <ALP> に対する 債権 を 被 担保 債権 として <ALP> が <ALP> 所有 の 土地 に 抵当 権 を 有し て いる 場合 被 担保 債権 が 時効 により 消滅 する か 否 か に かかわら ず 設定 時 から <NUM> 年 が 経過 すれ ば 抵当 権 は <ALP> に対して は 時効 により 消滅 する <EOS>,<ALP> の <ALP> に対する 債権 について <ALP> が 連帯 保証 人 と なっ た 場合 <ALP> は その 債務 者 の 債務 を 免れる 主たる 債務 者 について 時効 が 完成 し た 場合 に は 連帯 保証 人 が 連帯 保証 人 について 時効 が 完成 し た 場合 に は 連帯 保証 人 が 連帯 保証 人 について 時効 が 完成 し た 場合 に は 連帯 保証 人 が 連帯 保証 人 について 時効 が 完成 し た 場合 に は 連帯 保証 人 が 連帯 保証 人 について 時効 が 完成 し た 場合 に は 連帯 保証 人 が 連帯 保証 人 について 時効,<ALP> が <ALP> に 無断 で 甲 土地 を <ALP> に 売却 し た 場合 <ALP> は <ALP> に対して 不法 行為 を し て い ない 場合 <ALP> は <ALP> に対して 不法 行為 を 表明 し なかっ た 場合 <ALP> は <ALP> に対して 損害 賠償 の 請求 を する こと が できる <EOS>
